ID,Text,UserName,UserFollowerCount,RetweetCount,Likes,CreatedAt,compound,score
999286849783840769,How could you not buy at these prices?Buy BTFD LTC BTC NEO DGB cryptocurency HumpDay,krypto-krazy-kali,71,0,5,Wed May 23 13:52:05 +0000 2018,0.0,0.0
999286852711567361,Good news for Target: Online sales are booming. Bad news for Target: It's spending too much to play catch up to Ama… /wMlmIoZUv5,CRYPTON NEWS,1720,0,0,Wed May 23 13:52:06 +0000 2018,0.2023,348.1583
999286853223243776,"RT : Buy this coin in Binance right now!Possible profit TAUse mah reflink, please/GxqrML0YSN     THANK ME LA…",LitecoinUKs,2725,1,0,Wed May 23 13:52:06 +0000 2018,0.7525,2051.315
999286857241280512,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,Uri robani,209,3096,0,Wed May 23 13:52:07 +0000 2018,0.0,0.0
999286859191799808,RT : “Bootstrapping a Cryptocurrency Exchange in 2018” by Christophe Verbinnen- Cryptocurrency Exchange! ht…,Jaxon Marketing,107495,4,0,Wed May 23 13:52:07 +0000 2018,0.0,0.0
999286866691088386,The 10 best sites to track Bitcoin exchanges /cnkrwYrTaY /5feWDypCTA,BestTechie,2720,0,0,Wed May 23 13:52:09 +0000 2018,0.6369,1733.0049000000001
999286875616677889,"RT : BITCOIN FIRE 20,000,000 MILLION TOKEN AIRDROP , 10,000 BTCF EACHFOLLOWRETWEETCOMMENTTo recieve instantly send 0 (zer…",sebastian jacobsen,694,1005,0,Wed May 23 13:52:11 +0000 2018,-0.4824,-335.268
999286876774260737,RT : Guys don’t let a red market dampen your mood &amp; your spiritThis is one invaluable lesson that experience will teach you…,crypto_sky,256,2,0,Wed May 23 13:52:11 +0000 2018,0.0,0.0
999286878527422465,RT : Become a Certified Cryptocurrency Trader!! Bitcoin is Here to Stay!!~/mZEuF2BDPc murthaburke scrollforever…,brandie seemann,0,78,0,Wed May 23 13:52:12 +0000 2018,0.0,0.0
999286885762588672,"RT : Do you think that branding is important to blockchain startups, or is the industry still too young for that to add valu…",nhungtruong,6012,1141,0,Wed May 23 13:52:14 +0000 2018,0.2023,1216.4299
999286890443493376,RT : ** 5000 ** MARCO Giveaway!- Retweet- Follow- Like- Must have 50+ Followers to be eligible!Winner will be chosen on…,sebastian jacobsen,694,285,0,Wed May 23 13:52:15 +0000 2018,0.4738,329.291
999286898773450753,💰 Neochain FREE TOKENS 💰🍀Get free 500 Neochain tokens on the following airdrop: /UHOi1FbunA ℹ️ Jo… /D5SWyVQp68,Dhananjay Mohite,12554,0,0,Wed May 23 13:52:17 +0000 2018,0.8091,10158.2505
999286909351464961,bitcoin inglês Fake Satoshi gets REKT in Taiwan. via /r/Bitcoin /gJfr7Mad7s,Brasil Bitcoin,7277,1,0,Wed May 23 13:52:19 +0000 2018,-0.4767,-3469.4226
999286914564882432,RT : “Bootstrapping a Cryptocurrency Exchange in 2018” by Christophe Verbinnen- Cryptocurrency Exchange! ht…,Charles Young,1599,4,0,Wed May 23 13:52:20 +0000 2018,0.0,0.0
999286924702507008,RT : The Future of Entertainment is Now! slate slx btc eth ltc/AiT4AYi3Yg,lelouchvibritannia,1697,493,0,Wed May 23 13:52:23 +0000 2018,0.4753,807.0594
999286929806868481,RT : GRAPHICALCOIN (200 GC) AIRDROP Token ROUND 2 (100 GC TOKENS PER REFERRAL) ROUND 2 airdrop bounty BTC xrp freetoken…,mdhatem094@gmail.com,3,4534,0,Wed May 23 13:52:24 +0000 2018,0.0,0.0
999286932818612225,"RT : Everyone should come and join the ""NEW"" London Football Exchange Community for latest news and updates to the project…",TheDeveloper,550,3,0,Wed May 23 13:52:25 +0000 2018,0.296,163.096
999286933703544834,"RT : This new, radically disruptive idea opens up vast sectors of the economy to tokenization and blockchain technology. https:…",Has Jasmina,540,89,0,Wed May 23 13:52:25 +0000 2018,-0.3182,-172.1462
999286943480532992,"RT : 1,000,000 TYPE Token Giveaway Tonight (11.59pm BST). TO ENTER: Simply sign up to our Bounty Contest here 👉 /yp…",kings reddys,7,908,0,Wed May 23 13:52:27 +0000 2018,0.0,0.0
999286944197758976,"RT : With LOOT, users can enter tournaments, sponsor indie games, purchase boosts and upgrades, bid on online auctions, ear…",724Health,660,86,0,Wed May 23 13:52:28 +0000 2018,0.3182,210.3302
999286948375269376,RT : HAVE A GREAT WEDNESDAY AUTOBAYERS!!!PRESALE IS COMING!  REMEMBER TAKINK KYC!/L2DdpNiKnuETH Ethereum btc…,Capitalist 💰🐵,5084,248,0,Wed May 23 13:52:29 +0000 2018,0.7906,4020.201
999286950615019520,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,iFOSA  Group,236,12419,0,Wed May 23 13:52:29 +0000 2018,0.0,0.0
999286951223185408,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,Enoch Rep,1028,3096,0,Wed May 23 13:52:29 +0000 2018,0.0,0.0
999286952628244480,"If you thought in crypto everyone is making money and it’s a way to get rich quick, you will learn otherwise. If yo… /LiMtV6PlBg",Sean Alpha ™️,51,0,0,Wed May 23 13:52:30 +0000 2018,0.5574,28.9848
999286953513123842,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,nin-nin,6,12419,0,Wed May 23 13:52:30 +0000 2018,0.0,0.0
999286956667305984,I have an emergency procedure Friday and my insurance won’t cover $450 of it so tribute and help me cover it.Pay… /oGuh4U83pH,🌸𝓖𝓸𝓭𝓭𝓮𝓼𝓼 𝓡 🌸,2249,6,6,Wed May 23 13:52:30 +0000 2018,0.0935,1472.625
999286958420619264,RT : “Bootstrapping a Cryptocurrency Exchange in 2018” by Christophe Verbinnen- Cryptocurrency Exchange! ht…,Trending Nightly,23367,4,0,Wed May 23 13:52:31 +0000 2018,0.0,0.0
999286970256904192,RT : The Lunch Money Diner Card is for regular usage of the Restaurant P.I. app.The Xtra Lunch Money Diner Card is for frequent…,Dyaneshwar m,75,1415,0,Wed May 23 13:52:34 +0000 2018,0.0,0.0
999286974845407233,SKYFchain is the top-rated ICO! №1 Business-2-Robots Operating Platform. Join now! /5eyUokA5Pq… /lBLuAGmFE9,indra permana #TraXionICO,3551,0,0,Wed May 23 13:52:35 +0000 2018,0.4184,1486.1568
999286987898077184,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,@nguyen minh,893,12419,0,Wed May 23 13:52:38 +0000 2018,0.0,0.0
999286992830717952,RT : 🔥Development Update — What will happen during the next months?Find out what the ETHLend team will be working on:  the regula…,Christian Parr,483,1454,0,Wed May 23 13:52:39 +0000 2018,0.0,0.0
999286994638286848,AIRDROPAvinoc🔥🔥🔥🔥🔥5/5🔥◾Link : /wee9og2Q12◾Value* 288$+◾REQ. Email/FB/TG/Twitter etc..◾Join al… /XG8X3RYVB5,Sufreeadi,883,0,0,Wed May 23 13:52:40 +0000 2018,0.0,0.0
999287001714249728,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,Emenike Oha,39,3096,0,Wed May 23 13:52:41 +0000 2018,0.0,0.0
999287004968833024,VertChain Airdrop 2 is now liveEach users will receive 3000 VTC tokens worth $700 and also get 1500 VTC tokens $3… /9iJVajs3L9,people who want to be recognized,26,0,0,Wed May 23 13:52:42 +0000 2018,0.2263,6.1101
999287007527538689,RT : Cryptos Lower; Mining Company Launches $2 Billion IPO By /i8F5xoYNxz /NFOCmE3pSA Bitcoin,Nicolas Babin,52471,1,0,Wed May 23 13:52:43 +0000 2018,-0.296,-15531.712
999287018046738432,RT : Have you heard⁉️🤓Switzerland occupies the topmost position among the top ten nations in Europe to support Blockchain and…,MMO247,11244,1500,0,Wed May 23 13:52:45 +0000 2018,0.5423,6098.1635
999287019552550912,CoinStore got some cool Bitcoin merchandise. Check them out here - /R1L0Rx0dT8 🤓cryptocurrency… /VQo0tWA9Kr,Kaspar Kukk,62,0,2,Wed May 23 13:52:45 +0000 2018,0.3182,60.139799999999994
999287019611176960,FLOGMALL will help altcoins to create a new revolution movement  due to the emergence of new sellers willing to ex… /0EsMGnXT1S,Kenny B - OLXAcoin.com,2288,0,1,Wed May 23 13:52:45 +0000 2018,0.5859,2682.2502
999287020286595072,RT : We've published an article on Medium on how LibertyLance is revolutionizing the gig economy through the blockchain tec…,Niko,513,278,0,Wed May 23 13:52:46 +0000 2018,0.0,0.0
999287022417309696,"Need some support to improve trading skill, Participate to this webinar /iNDK575gZ9 forex bitcoin",Cryptovaleur,1156,0,0,Wed May 23 13:52:46 +0000 2018,0.6808,787.6855999999999
999287026028564480,"RT : SYNIX token is back for good!!!Free Airdrops continues when followers = 7,000FollowLikeRetweetComment your ETH addr…",Confiancé,184,591,0,Wed May 23 13:52:47 +0000 2018,0.0,0.0
999287030172585989,RT : . Follow 2. Like 3. Retweet 4. Comment your waves addressairdrop bounty freecoin freetoken cryptocurre…,femmyoju,467,168,0,Wed May 23 13:52:48 +0000 2018,0.3612,169.04160000000002
999287040536600576,RT : Only 4 hours left until bonus decrease!!!Birdchain ICO Bonusdecrease FOMO Bitcoin ethereum /rshKPucaS8,sony aminul nor,12,2,0,Wed May 23 13:52:50 +0000 2018,0.6571,8.542300000000001
999287046395985920,RT : Join our Telegram Bounty to receive free tokens. Form /IAwJjD4SNb…,newown,8685,184,0,Wed May 23 13:52:52 +0000 2018,0.6705,5823.963
999287050112249856,RT : We've had two reported cases of this scam in town so far!  Do not send any money to ANYONE that you do not know and don't…,Laura Hill,990,3,0,Wed May 23 13:52:53 +0000 2018,-0.6875,-681.3125
999287050665840640,RT : This is huge. One of czech’s dominant natural gas providers just announced they will start accepting bitcoin payments! cc …,MuchBitcoin⚡[#UseSegwitTxns]⚡,1237,81,0,Wed May 23 13:52:53 +0000 2018,0.7712,954.7456
999287052830101505,"MoneyToken works to address some of the inherent problems that cryptocurrencies face, most notably the fact that tr… /tSZRpSbVig",Heart Deanne,10062,0,1,Wed May 23 13:52:53 +0000 2018,-0.4019,-8088.6394
999287064309911552,RT : 'US Government Launches a crackdown on Sham Crypto Sites’finally some good news for genuine cryptocompanies. What do you th…,rahmadi20,938,27,0,Wed May 23 13:52:56 +0000 2018,0.4404,413.5356
999287067325681665,"RT : Keep calm and hodl bitcoinMay 23, 2013 MC 1,475,270,000May 23, 2014 MC 7,399,880,000May 23, 2015 MC 3,891,160,000May 23,…",rallyqt,5546,158,0,Wed May 23 13:52:57 +0000 2018,0.3182,1765.0554
999287068328112128,RT : newBTC just published our take on BITCOIN future!/8I1TJdivVdBITRUST Bitcoin Crypto ICO Insurance Eth…,MARSİS TEKNOLOJİ,2847,255,0,Wed May 23 13:52:57 +0000 2018,0.0,0.0
999287074565033984,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,Dwi Har,12,3096,0,Wed May 23 13:52:59 +0000 2018,0.0,0.0
999287082194472960,RT : Electra (ECA): BREAKOUT!? + Forward Discernment (detailed!)Retweet!ECA $ECA crypto cryptocurrency t…,ECA_Colt,123,109,0,Wed May 23 13:53:00 +0000 2018,0.0,0.0
999287082643271682,RT : Supreme Court Of India Holds Hearing Of RBI's Ban On Digital Currency Dealings/j9AezYz7prRBI Cryptocurre…,saran morris,0,9,0,Wed May 23 13:53:01 +0000 2018,0.0,0.0
999287093523234816,RT : 6 potential uses of blockchain in HR and recruitmentFind out more here 👉 /B1VotmhbgRPeculium PCL BTC ETH…,rahmadi20,938,24,0,Wed May 23 13:53:03 +0000 2018,0.0,0.0
999287095201058816,"RT : Here’s a speech that explains the philosophy of bitcoin &amp; blockchain, pays homage to cypherpunk ethos &amp; updates tradit…",Erik Voorhees,286002,53,0,Wed May 23 13:53:04 +0000 2018,0.0,0.0
999287111349088256,Russia Cryptocurrency ‘Rights’ Bill Passes State Duma /TX8Nl8aD0Q news cryptocurrencynews bitcoin… /JjVSjdTFUm,bitnewsbot.,907,0,0,Wed May 23 13:53:07 +0000 2018,0.0,0.0
999287121675476992,"RT : SYNIX token is back for good!!!Free Airdrops continues when followers = 7,000FollowLikeRetweetComment your ETH addr…",aremu shuaib,72,591,0,Wed May 23 13:53:10 +0000 2018,0.0,0.0
999287129246056448,TapJets spreads its wings further with support for Ripple XRP and Litecoin [LTC] /2uATW9RNlI Bitcoin BTC,Bitcoin Newswire,130,0,0,Wed May 23 13:53:12 +0000 2018,0.4019,52.6489
999287134954680320,RT : How the Blockchain Is Helping Secure IoT Technology by | Read more at /Bq4EfYM4OdInte…,Adel_Edjar,222,46,0,Wed May 23 13:53:13 +0000 2018,0.5574,124.3002
999287137504608257,RT : Blockbid Official PRESS RELEASE: AUSTRAC Approve Crypto License for Australia’s First Insured Exchange &amp; Updates on Beta L…,hary hasan,993,220,0,Wed May 23 13:53:14 +0000 2018,0.0,0.0
999287137504608257,RT : Blockbid Official PRESS RELEASE: AUSTRAC Approve Crypto License for Australia’s First Insured Exchange &amp; Updates on Beta L…,hary hasan,993,220,0,Wed May 23 13:53:14 +0000 2018,0.0,0.0
999287146245746694,"RT : Impressio would like to remind its users that the PRO10 Coupon Code is still available, which means that you can still ge…",space game,7952,1296,0,Wed May 23 13:53:16 +0000 2018,0.3612,2872.6236000000004
999287148330315776,"RT : Bitcoin: Failure of bullish wedge breakout. I wrote, that we've to question it, coz it happened during weekend. Now, the…",Wilco van Boxtel 🛡,5689,4,0,Wed May 23 13:53:16 +0000 2018,-0.5106,-2905.3140000000003
999287148791513089,RT : “Bitcoin Pizza Day” Shows Pioneer Cryptocurrency’s Impressive Price RiseFind out more here 👉 /uYNmyvNV0cPec…,rahmadi20,938,30,0,Wed May 23 13:53:16 +0000 2018,0.5106,479.45340000000004
999287149462601728,RT : Did you know that Blockbid will facilitate trading of more coins on a single platform than any other exchange?For more…,hary hasan,993,138,0,Wed May 23 13:53:16 +0000 2018,0.0,0.0
999287150486188033,"RT : It's Bitcoin Pizza Day!🍕🍕In 2010, Laszlo Hanyecz was the first to initiate an order with Bitcoins. Just imagine how ma…",Robert Robert,17,85,0,Wed May 23 13:53:17 +0000 2018,0.0,0.0
999287155989020672,"RT : Airdrop starts soonName : QWERTY Symbol : QRYTotal Supply : 50,000,000Listing Price : 0.3 USD1000 PEOPLE GET 1,0…",رائدہ,3527,146,0,Wed May 23 13:53:18 +0000 2018,0.0,0.0
999287157385846785,RT : I will choose 20 random followers to win 0.2 ETHPlease:1. FOLLOW2. LIKE AND RETWEET 3. Comment your ETH addressa…,BenedictChale,296,124,0,Wed May 23 13:53:18 +0000 2018,0.7925,235.3725
999287158903996416,"RT : SE Asia Investor meet ups. Back by popular demand, were in Vietnam again.  This time we're in Hanoi May 25-27. Come say hi to…",aFif_Kurniawan,5250,173,0,Wed May 23 13:53:19 +0000 2018,0.3182,1670.8682
999287161353465857,RT : Happy Bitcoin Pizza Day!/BWFDczBKVUcrypto cryptocurrency blockchain BitcoinPizzaDay Bitcoin Btc Eth…,hary hasan,993,76,0,Wed May 23 13:53:19 +0000 2018,0.6114,607.7316000000001
999287161504616449,RT : This is huge. One of czech’s dominant natural gas providers just announced they will start accepting bitcoin payments! cc …,Larry Schnellmann #Lightning,609,81,0,Wed May 23 13:53:19 +0000 2018,0.7712,470.432
999287162674794496,The cost (to society) of not mining Bitcoin is much greater than mining. The need to eradicate life threatening fiat is enormous.,Max Keiser,223130,159,518,Wed May 23 13:53:20 +0000 2018,-0.2263,-26206669.0107
999287166889947142,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,BrookLondon,0,3096,0,Wed May 23 13:53:21 +0000 2018,0.0,0.0
999287179162587136,RT : Join DocTailor's ICO and earn bonuses up to 30% on tokens Click here 👉 /YBY48iVS1e to learn more and i…,gamil,2,18428,0,Wed May 23 13:53:24 +0000 2018,0.7003,2.1009
999287181511483395,"RT : CoinExchange, we are coming!OPC OPCX bitcoin cryptocurrency altcoin technology$BTC $ETH $LTC $NEO $EOS",Sobogun Kolapo,22,125,0,Wed May 23 13:53:24 +0000 2018,0.0,0.0
999287182123651072,RT : This is huge. One of czech’s dominant natural gas providers just announced they will start accepting bitcoin payments! cc …,Cryptocurrbit[BoycottRogerKVer],3116,81,0,Wed May 23 13:53:24 +0000 2018,0.7712,2403.8304
999287185080758272,RT : TransFastBit  ICO is LIVE with 200% SPECIAL BONUS ! 200% SPECIAL BONUS valid from May 21st to May 31stYou can invest on…,Профессор Фортран,3316,25,0,Wed May 23 13:53:25 +0000 2018,0.9487,3146.8379
999287194236936197,RT : /5h4jFebbWQ fintechRegistration Open! FINTECH WORLD 2018London. May 30-31. blockchain BitCoin…,ELTI,118,226,0,Wed May 23 13:53:27 +0000 2018,0.0,0.0
999287197214920704,RT : Shout out to the Dirty Birdz! we can't wait for your new album! Much Love!! /L3SVLbKDeN…,demetrius schatz,0,90,0,Wed May 23 13:53:28 +0000 2018,0.5374,0.5374
999287198120923137,RT : Enabling /oXIXJbYU9R community power:Participate in social activity and charity programs among Peur community…,Евгений Шишаев,3941,1850,0,Wed May 23 13:53:28 +0000 2018,0.4215,1661.5529999999999
999287199878103040,"💰 ICOcreed FREE TOKENS 💰🍀Get free 2,000 CREED tokens on the following airdrop: /QhfInOCEB7 ℹ️ Fol… /gqUHdHdK7U",Jedi,629,0,0,Wed May 23 13:53:28 +0000 2018,0.8091,509.733
999287202474594304,RT : Dr Craig Wright on how Bitcoin Cash is going to change the world we live in. bch bitcoin BitcoinCash cryptocurrenc…,Universal BCH,59,5,0,Wed May 23 13:53:29 +0000 2018,0.0,0.0
999287202721906688,RT : The cost (to society) of not mining Bitcoin is much greater than mining. The need to eradicate life threatening fiat is eno…,Adam Sarwar,21451,159,0,Wed May 23 13:53:29 +0000 2018,-0.2263,-4854.5876
999287216512811008,RT : The Lunch Money Diner Card is for regular usage of the Restaurant P.I. app.The Xtra Lunch Money Diner Card is for frequent…,Md Jakir Hossain,612,1415,0,Wed May 23 13:53:32 +0000 2018,0.0,0.0
999287218127728640,RT : **ANNOUNCEMENT** You can now purchase your MB8Coin using ETH. BUY NOW and get 500 MB8Coin for just 100 Euro ETH BTC MB8 htt…,Crypto Kat,6448,615,0,Wed May 23 13:53:33 +0000 2018,0.0,0.0
999287218337406976,"bitcoinFriends, current bitcoin volume (across all exchanges) is near fall 2017 levels, although price remains su… /rvsm3szQNX",Thomas Harpointner ♞,1498,0,1,Wed May 23 13:53:33 +0000 2018,0.0,0.0
999287228051451904,RT : ✅LOOT (Loot)✈️ Airdrop1. Join /fK2eqfZgFk  2. Like 3.Retweet4.ETH address💰7 token - $3 airdrop bo…,Matt,65,22,0,Wed May 23 13:53:35 +0000 2018,0.5719,37.7454
999287230177800192,RT : Argentinian Bank BMV to Use Bitcoin for Cross-Border Transactions /Ggf1smH1ME via -- CC ,Donald Hughes,1590,3,0,Wed May 23 13:53:36 +0000 2018,0.0,0.0
999287233906524161,RT : Mintercoin tokens now available on ETHEREUM ERC20 ETH . To register for airdrop bounty 1. Follow 2. Like 3. Retweet…,Pajar,14,484,0,Wed May 23 13:53:37 +0000 2018,0.3612,5.418
999287237056528385,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,shatter,58,12419,0,Wed May 23 13:53:37 +0000 2018,0.0,0.0
999287237073424384,RT : Bitcoin BTC 🍒The future is coming 😬💫Agreed ? Then like and share 😇💞 /CLUQfD8FZf,Alexander Krygier,58,51,0,Wed May 23 13:53:37 +0000 2018,0.5719,33.7421
999287249505316864,Crypto update:BITCOIN  7909.67  -2.44%ETHER  621.12  -5.17%BITCOINCASH  1061.14  -7.41%RIPPLE  0.620  -5.41… /3Car3VpYoH,IGSquawk,17731,2,0,Wed May 23 13:53:40 +0000 2018,0.0,0.0
999287260393553920,RT : Check out our early 360 classifieds test that we plan on integrating with the FairNinja app. This was done with an alpha s…,Jei Dee,9459,94,0,Wed May 23 13:53:43 +0000 2018,0.0,0.0
999287265963556864,RT : Smart investors know that the only endgame in town is Bitcoin,Cryptotradr,525,21,0,Wed May 23 13:53:44 +0000 2018,0.4019,211.39939999999999
999287267234430976,"Bitcoin Price: $7951.00Bitcoin Volume:$5,709,730,000Bitcoin Change in %: -3.43%-------------Bitcoinfee---------… /tXZIcyA2G2",Bitcoin_Stats,67,0,0,Wed May 23 13:53:45 +0000 2018,0.0,0.0
999287267784052737,"RT : A much needed perspective bitcoin May 23, 2013 MC 1,475,270,000May 23, 2014 MC 7,399,880,000May 23, 2015 MC 3,891,160,000May…",Ashley 📈🔥,586,92,0,Wed May 23 13:53:45 +0000 2018,0.0,0.0
999287268006232064,RT : The cost (to society) of not mining Bitcoin is much greater than mining. The need to eradicate life threatening fiat is eno…,Vortex [Not giving away ETH or BTC],46403,159,0,Wed May 23 13:53:45 +0000 2018,-0.2263,-10501.2252
999287269294034945,"RT : What can you buy with bitcoin? Realestate in Dubai, a diamond ring, a round-the-world cruise – check the full list of the…",MaksimZH,12463,2020,0,Wed May 23 13:53:45 +0000 2018,0.34,4237.76
999287271483498497,RT : GIN CASH early backers bounty distribution phase 3/10! Claim 100.000 GIN CASH right now. Follow the 3 steps below to get your…,Ehis,1402,3096,0,Wed May 23 13:53:46 +0000 2018,0.0,0.0
999287282090721285,"ANATOMIA (ATOM)  airdrop 10,000 ATOM tokens worth $500/rPqZJmsJUe==============airdrop bounty… /EeIbjnf3Gv",earn money,462,0,0,Wed May 23 13:53:48 +0000 2018,0.2263,104.7769
999287287480504322,Accept Bitcoin and other crypto in your online store with CoinPayments /VBrBGmMQte bitcoin altcoins CoinPayments,Brian Szilagyi,62,0,0,Wed May 23 13:53:49 +0000 2018,0.3818,24.0534
999287287497265153,"RT : I’m back!!! Today's giveaway is 0.35 BTC (value: $3350) just retweet, like and follow me!Bitcoin cryptocurrency bit…",رائدہ,3527,77,0,Wed May 23 13:53:49 +0000 2018,0.5673,2001.4344
999287297068675073,Suspects in custody for kidnappingKatlegoMarite Bitcoin Kidnappings CryptoCurrency /iugFyvkdLX,CoolooAfrica,3440,18,23,Wed May 23 13:53:52 +0000 2018,-0.34,-28078.56
999287302168821760,Wonder what is trying to pump and dump this time...bitcoin HODL BitcoinPizzaDay altcoins /tmO4NmblLB,PitchforksAtTheGate,546,0,0,Wed May 23 13:53:53 +0000 2018,-0.3818,-208.84459999999999
999287303293071360,RT : Take your place among the worlds biggest cryptocurrency investors here in /jsaw4VTWv2. Sign up now and get…,Наталья,3,1937,0,Wed May 23 13:53:53 +0000 2018,0.0,0.0
999287316744167426,"Do you know NPER telegram group? In this group, you can obtain information about this project asking anything you w… /jW1JvZYX7A",Marcelo Ferro,17981,0,0,Wed May 23 13:53:56 +0000 2018,0.0,0.0
999287320665731072,RT : Our 9th THUGDAY just CLOSED!Our 10 WINNERS will be randomly chosen within the next days!TOKENS WILL BE DISTRIBUTED WITHI…,satoshingmt,11653,398,0,Wed May 23 13:53:57 +0000 2018,0.6616,7710.2864
999287321739476994,"RT : Here’s a speech that explains the philosophy of bitcoin &amp; blockchain, pays homage to cypherpunk ethos &amp; updates tradit…",How to Coin ⚡️,550,53,0,Wed May 23 13:53:58 +0000 2018,0.0,0.0
999287324902088704,Bitcoin private Airdrop 5 is now liveEach users will receive 25000 btcpp tokens worth $40 and also get 40000 btcp… /8MiZ8ulDSs,Baiyere Ifetayo,11,0,0,Wed May 23 13:53:58 +0000 2018,0.2263,2.7156000000000002
999287327963930630,RT : Uphold adds support for XRP Ripple XRP cryptocurrency crypto bitcoin/nybwo6TQMw,Alper Can,28,73,0,Wed May 23 13:53:59 +0000 2018,0.4019,11.6551
999287333852721152,RT : This Bank in Argentina is the first bank in the world to allow customers to use bitcoin for cross border payments …,⚡️odds hunter ⚡️,88,131,0,Wed May 23 13:54:00 +0000 2018,0.2263,20.1407
999287340911726592,RT : Become a Certified Cryptocurrency Trader!! Bitcoin is Here to Stay!!~/mZEuF2BDPc murthaburke scrollforever…,القادر عبدالله,0,78,0,Wed May 23 13:54:02 +0000 2018,0.0,0.0
999287343805644805,"RT : 🚀Alphacrypt Giveaway Round 2 coming!!!🚀Name : Alphacrypt Token Symbol: ALCTotal supply : 15,000,000 Token Listing pri…",Babs,223,328,0,Wed May 23 13:54:03 +0000 2018,0.0,0.0
999287345647177728,RT : PayPal: We’ll ‘Definitely Support’ Bitcoin If It Becomes A ‘Better Currency’ /QkWh0kE4qr /zfDtCleo…,baye mbaye,12936,68,0,Wed May 23 13:54:03 +0000 2018,0.0,0.0
999287347895324672,RT : The cost (to society) of not mining Bitcoin is much greater than mining. The need to eradicate life threatening fiat is eno…,el4antiantisistema,115,159,0,Wed May 23 13:54:04 +0000 2018,-0.2263,-26.2508
999287350529265664,Why Wall Street Trading Technology Needs To Enter The Crypto Market via /z0xc10MA6y… /8ZcTj4OnIt,Telco Expert,2170,0,0,Wed May 23 13:54:04 +0000 2018,0.0,0.0
999287351779233792,Store of Value Update BitcoinCore bitcoin btc FinTech cryptocurrencynews cryptocurrencies blockchain /l3IQyCKTOR,Egon ⚡️Bitcoin (BCH)⚡️,8576,2,14,Wed May 23 13:54:05 +0000 2018,0.34,43742.700000000004
999287358498406403,"RT : A much needed perspective bitcoin May 23, 2013 MC 1,475,270,000May 23, 2014 MC 7,399,880,000May 23, 2015 MC 3,891,160,000May…",bladerunnerx,210,92,0,Wed May 23 13:54:06 +0000 2018,0.0,0.0
999287361568636928,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,CryptoYoungin💰,753,12419,0,Wed May 23 13:54:07 +0000 2018,0.0,0.0
999287364299112449,RT : Half way there! Almost 40% of all THUG tokens have been airdropped to our badass community for FREE!Dont miss your chance…,satoshingmt,11653,384,0,Wed May 23 13:54:08 +0000 2018,0.3365,3921.5710000000004
999287369063911424,Each users will receive 3000 VTC tokens worth $700 and also get 1500 VTC tokens $350 for referring friends  bounty… /p6c9db4dPL,jatinkapoor,147,0,0,Wed May 23 13:54:09 +0000 2018,0.6124,90.63520000000001
999287376248619009,"RT : Win 40,000,000 TYPE Token Airdrop 👉 /6ET5ZAWZMg  🤖 YouTube fighting talk, 14,000 TYPEGANG in full force...…",auroman24,777,1225,0,Wed May 23 13:54:11 +0000 2018,0.3182,247.5596
999287378740203521,"RT : SYNIX token is back for good!!!Free Airdrops continues when followers = 7,000FollowLikeRetweetComment your ETH addr…",Engr onos,27,591,0,Wed May 23 13:54:11 +0000 2018,0.0,0.0
999287381139259392,"RT : Who wants to be a Typillionaire? 🤑 NEW 🤑 1,000,000 TYPE Token Giveaway!!! /2sARvX5GSoairdrop bounty fre…",kings reddys,7,1386,0,Wed May 23 13:54:12 +0000 2018,0.0,0.0
999287392606588929,RT : KuCoin is launching a new promotion. We are offering 30 ETH giveaway. All you need to do is:1. Follow . Retweet…,limaola crypto,373,12419,0,Wed May 23 13:54:14 +0000 2018,0.0,0.0
999287398675636224,BTC maximalist be like so bitter about peanut butter jelly time 🤣XRPTHESTANDARD /NhGhtGQvo5,duck_butler,530,0,2,Wed May 23 13:54:16 +0000 2018,-0.2769,-441.10169999999994
999287399317364736,USDJPY Counter-Trend Short - Target hit +156.forex trading investing currenciescrypotocurrencies bitcoin… /b7aAQG7Aqt,4xTechnician (Kai),91,0,1,Wed May 23 13:54:16 +0000 2018,0.0,0.0
999287399946436613,RT : Our CEO Matthew Arnett sitting down with Malaysia SME magazine to discuss how PO8 is bringing blockchain to marine archaeology…,dider,2054,126,0,Wed May 23 13:54:16 +0000 2018,0.0,0.0
